,dots_exten,geometry,lon,lat,Alpha-2 code,Country,Alpha-3 code,Numeric
21,0.384108,POINT (175.12458333332347 -41.37041666785308),175.12458333332347,-41.37041666785308,NZ,New Zealand,NZL,554.0
22,0.247236,POINT (174.77291666665656 -41.343333338027264),174.77291666665656,-41.343333338027264,NZ,New Zealand,NZL,554.0
23,0.298863,POINT (174.67791666665676 -41.34041666785157),174.67791666665676,-41.34041666785157,NZ,New Zealand,NZL,554.0
24,0.253982,POINT (174.80541666665658 -41.32958333451796),174.80541666665658,-41.32958333451796,NZ,New Zealand,NZL,554.0
25,0.165286,POINT (173.21874999999 -41.30791666785029),173.21874999999,-41.30791666785029,NZ,New Zealand,NZL,554.0
26,0.306686,POINT (173.2195833333235 -41.29791666784996),173.2195833333235,-41.29791666784996,NZ,New Zealand,NZL,554.0
27,1.08666,POINT (174.78041666665683 -41.287083334516126),174.78041666665683,-41.287083334516126,NZ,New Zealand,NZL,554.0
28,0.836801,POINT (173.2862499999901 -41.26291666784829),173.2862499999901,-41.26291666784829,NZ,New Zealand,NZL,554.0
29,1.20911,POINT (174.78874999999005 -41.26375001003271),174.78874999999005,-41.26375001003271,NZ,New Zealand,NZL,554.0
30,0.617929,POINT (174.81458333332353 -41.247916667847676),174.81458333332353,-41.247916667847676,NZ,New Zealand,NZL,554.0
31,2.08366,POINT (174.90041666665684 -41.23875000118062),174.90041666665684,-41.23875000118062,NZ,New Zealand,NZL,554.0
32,2.42931,POINT (174.89624999999023 -41.23625000118062),174.89624999999023,-41.23625000118062,NZ,New Zealand,NZL,554.0
33,0.119185,POINT (174.8879166666568 -41.23041666784684),174.8879166666568,-41.23041666784684,NZ,New Zealand,NZL,554.0
34,0.271711,POINT (146.36458333332462 -41.17541666784456),146.36458333332462,-41.17541666784456,AU,Australia,AUS,36.0
35,1.99405,POINT (174.86291666665704 -41.09541666784122),174.86291666665704,-41.09541666784122,NZ,New Zealand,NZL,554.0
36,0.165719,POINT (174.86541666665676 -41.09583333798537),174.86541666665676,-41.09583333798537,NZ,New Zealand,NZL,554.0
37,0.56945,POINT (174.98041666665665 -40.891250001165645),174.98041666665665,-40.891250001165645,NZ,New Zealand,NZL,554.0
38,0.1993,POINT (175.00708333332375 -40.87375000116498),175.00708333332375,-40.87375000116498,NZ,New Zealand,NZL,554.0
39,0.113427,POINT (175.12374999998997 -40.72791666782547),175.12374999998997,-40.72791666782547,NZ,New Zealand,NZL,554.0
40,0.412065,POINT (175.18291666665687 -40.59458333448646),175.18291666665687,-40.59458333448646,NZ,New Zealand,NZL,554.0
41,1.26618,POINT (175.23624999999015 -40.474583334481395),175.23624999999015,-40.474583334481395,NZ,New Zealand,NZL,554.0
42,0.214379,POINT (175.2279166666567 -40.29458333447383),175.2279166666567,-40.29458333447383,NZ,New Zealand,NZL,554.0
43,1.28799,POINT (174.98916666665684 -39.94624999724522),174.98916666665684,-39.94624999724522,NZ,New Zealand,NZL,554.0
44,0.138492,POINT (174.48958333332337 -39.772083334452134),174.48958333332337,-39.772083334452134,NZ,New Zealand,NZL,554.0
45,0.131471,POINT (176.94541666665668 -39.59791666777835),176.94541666665668,-39.59791666777835,NZ,New Zealand,NZL,554.0
46,0.121175,POINT (174.1954166666569 -39.586250001111125),174.1954166666569,-39.586250001111125,NZ,New Zealand,NZL,554.0
47,1.10677,POINT (176.92874999999026 -39.56791666777701),176.92874999999026,-39.56791666777701,NZ,New Zealand,NZL,554.0
48,0.259979,POINT (176.91958333332343 -39.53375000110901),176.91958333332343,-39.53375000110901,NZ,New Zealand,NZL,554.0
49,0.313279,POINT (176.89416666325894 -39.47916667047775),176.89416666325894,-39.47916667047775,NZ,New Zealand,NZL,554.0
50,0.195353,POINT (174.0187499999903 -39.06791666775666),174.0187499999903,-39.06791666775666,NZ,New Zealand,NZL,554.0
51,0.483597,POINT (174.04499999999007 -39.05874999815313),174.04499999999007,-39.05874999815313,NZ,New Zealand,NZL,554.0
52,0.828541,POINT (174.07208333332323 -39.05541666775616),174.07208333332323,-39.05541666775616,NZ,New Zealand,NZL,554.0
53,0.500877,POINT (174.09041666665678 -39.049583334422664),174.09041666665678,-39.049583334422664,NZ,New Zealand,NZL,554.0
54,0.202675,POINT (177.4304166666567 -39.04875000108939),177.4304166666567,-39.04875000108939,NZ,New Zealand,NZL,554.0
55,0.324303,POINT (174.10791666665682 -39.03625000108889),174.10791666665682,-39.03625000108889,NZ,New Zealand,NZL,554.0
56,0.160131,POINT (174.14541666665707 -39.01875000108811),174.14541666665707,-39.01875000108811,NZ,New Zealand,NZL,554.0
57,0.120989,POINT (174.1833333333234 -38.99541666490046),174.1833333333234,-38.99541666490046,NZ,New Zealand,NZL,554.0
58,0.239999,POINT (174.22958333332326 -38.987916667753495),174.22958333332326,-38.987916667753495,NZ,New Zealand,NZL,554.0
59,0.104636,POINT (177.93583333719357 -38.71000000333464),177.93583333719357,-38.71000000333464,NZ,New Zealand,NZL,554.0
60,0.617042,POINT (178.02291666665678 -38.6745833344076),178.02291666665678,-38.6745833344076,NZ,New Zealand,NZL,554.0
61,0.110947,POINT (142.36874999999156 -38.34875000106132),142.36874999999156,-38.34875000106132,AU,Australia,AUS,36.0
62,0.116891,POINT (141.61541666665823 -38.347916667727986),141.61541666665823,-38.347916667727986,AU,Australia,AUS,36.0
63,0.338561,POINT (145.12041666665823 -38.07291666771715),145.12041666665823,-38.07291666771715,AU,Australia,AUS,36.0
64,0.19372,POINT (147.45874999999126 -38.063750001050096),147.45874999999126,-38.063750001050096,AU,Australia,AUS,36.0
65,4.33865,POINT (145.08541666665815 -38.0112500010481),145.08541666665815,-38.0112500010481,AU,Australia,AUS,36.0
66,0.202907,POINT (144.61291666665807 -38.00125000104765),144.61291666665807,-38.00125000104765,AU,Australia,AUS,36.0
67,0.246314,POINT (177.27624999999 -37.992083334380595),177.27624999999,-37.992083334380595,NZ,New Zealand,NZL,554.0
68,0.835071,POINT (177.00541666665663 -37.94291666771204),177.00541666665663,-37.94291666771204,NZ,New Zealand,NZL,554.0
69,0.270435,POINT (176.88041666665674 -37.90958333437743),176.88041666665674,-37.90958333437743,NZ,New Zealand,NZL,554.0
70,0.364923,POINT (176.78874999999005 -37.89041666771004),176.78874999999005,-37.89041666771004,NZ,New Zealand,NZL,554.0
71,0.178359,POINT (144.82041666665782 -37.872083334375986),144.82041666665782,-37.872083334375986,AU,Australia,AUS,36.0
72,0.167795,POINT (176.48874999998986 -37.776250001038875),176.48874999998986,-37.776250001038875,NZ,New Zealand,NZL,554.0
73,1.40976,POINT (176.41791666665677 -37.74875000103776),176.41791666665677,-37.74875000103776,NZ,New Zealand,NZL,554.0
74,0.228067,POINT (176.15291666665667 -37.72375000103676),176.15291666665667,-37.72375000103676,NZ,New Zealand,NZL,554.0
75,0.148702,POINT (176.18291666665664 -37.72041666770332),176.18291666665664,-37.72041666770332,NZ,New Zealand,NZL,554.0
76,0.188227,POINT (176.11958333332313 -37.6787500010351),176.11958333332313,-37.6787500010351,NZ,New Zealand,NZL,554.0
77,0.69369,POINT (176.17208333332314 -37.67375000103493),176.17208333332314,-37.67375000103493,NZ,New Zealand,NZL,554.0
78,0.118515,POINT (176.1212499999899 -37.67208333436821),176.1212499999899,-37.67208333436821,NZ,New Zealand,NZL,554.0
79,2.56115,POINT (174.77374999999006 -37.343750001022215),174.77374999999006,-37.343750001022215,NZ,New Zealand,NZL,554.0
80,0.536852,POINT (175.56124999998997 -37.18458333434944),175.56124999998997,-37.18458333434944,NZ,New Zealand,NZL,554.0
81,0.330453,POINT (175.49874999998997 -37.181250001015826),175.49874999998997,-37.181250001015826,NZ,New Zealand,NZL,554.0
82,0.506251,POINT (174.90291666665712 -37.07125000101172),174.90291666665712,-37.07125000101172,NZ,New Zealand,NZL,554.0
83,0.146072,POINT (174.92291666665676 -37.059583334344666),174.92291666665676,-37.059583334344666,NZ,New Zealand,NZL,554.0
84,0.301369,POINT (174.8712499999899 -37.04791666767744),174.8712499999899,-37.04791666767744,NZ,New Zealand,NZL,554.0
85,0.431497,POINT (174.90624999999 -37.04375000101072),174.90624999999,-37.04375000101072,NZ,New Zealand,NZL,554.0
86,1.51429,POINT (174.8379166666566 -37.02125000100983),174.8379166666566,-37.02125000100983,NZ,New Zealand,NZL,554.0
87,0.103112,POINT (174.8104166666567 -37.005416667675945),174.8104166666567,-37.005416667675945,NZ,New Zealand,NZL,554.0
88,2.78419,POINT (174.78749999999036 -36.93375000177792),174.78749999999036,-36.93375000177792,NZ,New Zealand,NZL,554.0
89,0.369949,POINT (174.7720833333235 -36.92375000100611),174.7720833333235,-36.92375000100611,NZ,New Zealand,NZL,554.0
90,3.35017,POINT (174.8620833333232 -36.907083334338836),174.8620833333232,-36.907083334338836,NZ,New Zealand,NZL,554.0
91,0.585381,POINT (174.87208333332353 -36.88291666767128),174.87208333332353,-36.88291666767128,NZ,New Zealand,NZL,554.0
92,2.7519,POINT (174.69708333332358 -36.87041666767067),174.69708333332358,-36.87041666767067,NZ,New Zealand,NZL,554.0
93,0.414122,POINT (174.80458333332354 -36.86208333433706),174.80458333332354,-36.86208333433706,NZ,New Zealand,NZL,554.0
94,1.34433,POINT (174.7920833333235 -36.86125000100378),174.7920833333235,-36.86125000100378,NZ,New Zealand,NZL,554.0
95,1.97051,POINT (174.6587499999904 -36.85791666767017),174.6587499999904,-36.85791666767017,NZ,New Zealand,NZL,554.0
96,1.92827,POINT (174.65708333332327 -36.852083334336726),174.65708333332327,-36.852083334336726,NZ,New Zealand,NZL,554.0
97,2.93315,POINT (174.70958333332328 -36.852083334336726),174.70958333332328,-36.852083334336726,NZ,New Zealand,NZL,554.0
98,0.803553,POINT (174.64083333871952 -36.827500001921294),174.64083333871952,-36.827500001921294,NZ,New Zealand,NZL,554.0
99,0.121985,POINT (174.76624999999 -36.80041666766806),174.76624999999,-36.80041666766806,NZ,New Zealand,NZL,554.0
100,0.526653,POINT (174.67374999998992 -36.787083334334284),174.67374999998992,-36.787083334334284,NZ,New Zealand,NZL,554.0
101,0.368638,POINT (174.6795833333233 -36.787083334334284),174.6795833333233,-36.787083334334284,NZ,New Zealand,NZL,554.0
102,0.669956,POINT (174.76874999999006 -36.767916667666896),174.76874999999006,-36.767916667666896,NZ,New Zealand,NZL,554.0
103,0.101824,POINT (174.72791666665705 -36.64458333432884),174.72791666665705,-36.64458333432884,NZ,New Zealand,NZL,554.0
104,0.129151,POINT (174.41874999999004 -36.617916667661234),174.41874999999004,-36.617916667661234,NZ,New Zealand,NZL,554.0
105,0.129508,POINT (174.69708333332358 -36.58708333432668),174.69708333332358,-36.58708333432668,NZ,New Zealand,NZL,554.0
106,0.253946,POINT (173.9645833333234 -36.092916667641475),173.9645833333234,-36.092916667641475,NZ,New Zealand,NZL,554.0
107,2.30405,POINT (174.34958333332338 -35.74958333429561),174.34958333332338,-35.74958333429561,NZ,New Zealand,NZL,554.0
108,0.116297,POINT (174.1179166666568 -35.334583334280296),174.1179166666568,-35.334583334280296,NZ,New Zealand,NZL,554.0
109,0.155273,POINT (150.5920833333247 -35.176250000941195),150.5920833333247,-35.176250000941195,AU,Australia,AUS,36.0
110,0.16722,POINT (138.4695833333251 -35.12708333427281),138.4695833333251,-35.12708333427281,AU,Australia,AUS,36.0
111,0.230652,POINT (173.25541666665663 -34.998750000934876),173.25541666665663,-34.998750000934876,NZ,New Zealand,NZL,554.0
112,4.54376,POINT (151.1145833333244 -34.003750000899345),151.1145833333244,-34.003750000899345,AU,Australia,AUS,36.0
113,0.273169,POINT (151.1895833333242 -33.96458333423129),151.1895833333242,-33.96458333423129,AU,Australia,AUS,36.0
114,3.68886,POINT (151.16874999999095 -33.948750000897405),151.16874999999095,-33.948750000897405,AU,Australia,AUS,36.0
115,0.256322,POINT (151.28958333332434 -33.787083334225144),151.28958333332434,-33.787083334225144,AU,Australia,AUS,36.0
116,0.109745,POINT (151.36624999999094 -33.4383333368238),151.36624999999094,-33.4383333368238,AU,Australia,AUS,36.0
117,0.155749,POINT (151.4454166666577 -33.30791666754186),151.4454166666577,-33.30791666754186,AU,Australia,AUS,36.0
118,0.486769,POINT (151.6145833333245 -32.962083334196564),151.6145833333245,-32.962083334196564,AU,Australia,AUS,36.0
119,0.631729,POINT (151.7770833333244 -32.92375000086196),151.7770833333244,-32.92375000086196,AU,Australia,AUS,36.0
120,0.443748,POINT (151.7429166666576 -32.85041666752602),151.7429166666576,-32.85041666752602,AU,Australia,AUS,36.0
121,5.55176,POINT (115.73708333332615 -32.05625000083245),115.73708333332615,-32.05625000083245,AU,Australia,AUS,36.0
122,0.122374,POINT (153.0029166666577 -30.652916667452928),153.0029166666577,-30.652916667452928,AU,Australia,AUS,36.0
123,0.120074,POINT (153.0312499999909 -30.500416667447837),153.0312499999909,-30.500416667447837,AU,Australia,AUS,36.0
124,0.347517,POINT (153.13958333332425 -30.297083334108038),153.13958333332425,-30.297083334108038,AU,Australia,AUS,36.0
125,0.115737,POINT (153.55291666665767 -28.52875000071856),153.55291666665767,-28.52875000071856,AU,Australia,AUS,36.0
126,0.288906,POINT (153.48208333332434 -28.128750000706248),153.48208333332434,-28.128750000706248,AU,Australia,AUS,36.0
127,0.927029,POINT (153.40874999999107 -27.913750000699736),153.40874999999107,-27.913750000699736,AU,Australia,AUS,36.0
128,1.91947,POINT (153.14041666665753 -27.396250000683892),153.14041666665753,-27.396250000683892,AU,Australia,AUS,36.0
129,0.535193,POINT (153.09291666665786 -27.337916667348793),153.09291666665786,-27.337916667348793,AU,Australia,AUS,36.0
130,0.699238,POINT (153.08541666665747 -27.331250000681905),153.08541666665747,-27.331250000681905,AU,Australia,AUS,36.0
131,0.708202,POINT (153.03874999999084 -27.150416667342938),153.03874999999084,-27.150416667342938,AU,Australia,AUS,36.0
132,0.325624,POINT (152.3829166666576 -24.792916667273403),152.3829166666576,-24.792916667273403,AU,Australia,AUS,36.0
133,0.176248,POINT (149.20791666665764 -21.07541666716918),149.20791666665764,-21.07541666716918,AU,Australia,AUS,36.0
134,0.164691,POINT (169.3254166666569 -19.596250000462533),169.3254166666569,-19.596250000462533,VU,Vanuatu,VUT,548.0
135,0.304569,POINT (169.27874999999062 -19.552083333794826),169.27874999999062,-19.552083333794826,VU,Vanuatu,VUT,548.0
136,0.966148,POINT (169.26458333332403 -19.531250000460886),169.26458333332403,-19.531250000460886,VU,Vanuatu,VUT,548.0
137,0.139309,POINT (169.24916666665706 -19.520416664903564),169.24916666665706,-19.520416664903564,VU,Vanuatu,VUT,548.0
138,0.144773,POINT (169.46041666665678 -19.51041666712689),169.46041666665678,-19.51041666712689,VU,Vanuatu,VUT,548.0
139,0.142457,POINT (169.22166666665703 -19.457083331613774),169.22166666665703,-19.457083331613774,VU,Vanuatu,VUT,548.0
140,0.190002,POINT (169.24916666665706 -19.38791666499509),169.24916666665706,-19.38791666499509,VU,Vanuatu,VUT,548.0
141,0.199282,POINT (178.10624999999004 -19.077083333782184),178.10624999999004,-19.077083333782184,FJ,Fiji,FJI,242.0
142,0.295152,POINT (178.11374999998975 -19.077083333782184),178.11374999998975,-19.077083333782184,FJ,Fiji,FJI,242.0
143,0.278626,POINT (178.11708333332342 -19.077083333782184),178.11708333332342,-19.077083333782184,FJ,Fiji,FJI,242.0
144,0.378571,POINT (178.0029166666567 -18.259583333760645),178.0029166666567,-18.259583333760645,FJ,Fiji,FJI,242.0
145,0.36729,POINT (178.0545833333233 -18.25958333376053),178.0545833333233,-18.25958333376053,FJ,Fiji,FJI,242.0
146,5.71634,POINT (178.1537499999897 -18.2587500004272),178.1537499999897,-18.2587500004272,FJ,Fiji,FJI,242.0
147,0.378161,POINT (177.87374999998974 -18.2562500004272),177.87374999998974,-18.2562500004272,FJ,Fiji,FJI,242.0
148,0.25008,POINT (177.93708333332324 -18.2562500004272),177.93708333332324,-18.2562500004272,FJ,Fiji,FJI,242.0
149,0.96359,POINT (178.06791666665652 -18.2562500004272),178.06791666665652,-18.2562500004272,FJ,Fiji,FJI,242.0
150,1.13606,POINT (177.8687499999902 -18.251250000427035),177.8687499999902,-18.251250000427035,FJ,Fiji,FJI,242.0
151,0.108718,POINT (177.82624999998984 -18.23791666709343),177.82624999998984,-18.23791666709343,FJ,Fiji,FJI,242.0
152,0.487821,POINT (177.78374999999016 -18.22958333375982),177.78374999999016,-18.22958333375982,FJ,Fiji,FJI,242.0
153,0.251081,POINT (177.72874999998976 -18.21375000042616),177.72874999998976,-18.21375000042616,FJ,Fiji,FJI,242.0
154,0.397221,POINT (177.69291666665663 -18.202916667092552),177.69291666665663,-18.202916667092552,FJ,Fiji,FJI,242.0
155,0.300301,POINT (178.20041666665668 -18.197916667092443),178.20041666665668,-18.197916667092443,FJ,Fiji,FJI,242.0
156,1.18747,POINT (178.24708333332342 -18.184583333758667),178.24708333332342,-18.184583333758667,FJ,Fiji,FJI,242.0
157,0.468413,POINT (177.6079166666567 -18.182916667091888),177.6079166666567,-18.182916667091888,FJ,Fiji,FJI,242.0
158,0.612469,POINT (177.59458333332327 -18.177083333758446),177.59458333332327,-18.177083333758446,FJ,Fiji,FJI,242.0
159,0.111727,POINT (178.2512499999899 -18.17541666709178),178.2512499999899,-18.17541666709178,FJ,Fiji,FJI,242.0
160,18.6777,POINT (177.51874999998995 -18.171250000425005),177.51874999998995,-18.171250000425005,FJ,Fiji,FJI,242.0
161,0.146804,POINT (177.5404166666567 -18.169583333758283),177.5404166666567,-18.169583333758283,FJ,Fiji,FJI,242.0
162,0.379739,POINT (177.46958333332338 -18.16625000042484),177.46958333332338,-18.16625000042484,FJ,Fiji,FJI,242.0
163,13.7052,POINT (178.4512499999903 -18.150416667091065),178.4512499999903,-18.150416667091065,FJ,Fiji,FJI,242.0
164,0.154933,POINT (178.29291666665654 -18.148750000424343),178.29291666665654,-18.148750000424343,FJ,Fiji,FJI,242.0
165,64.8704,POINT (178.52374999998983 -18.1429166670909),178.52374999998983,-18.1429166670909,FJ,Fiji,FJI,242.0
166,2.39117,POINT (177.4187499999898 -18.132083333757407),177.4187499999898,-18.132083333757407,FJ,Fiji,FJI,242.0
167,0.267627,POINT (177.40291666665644 -18.131250000423847),177.40291666665644,-18.131250000423847,FJ,Fiji,FJI,242.0
168,43.5376,POINT (178.46708333332344 -18.13125000042396),178.46708333332344,-18.13125000042396,FJ,Fiji,FJI,242.0
169,0.601434,POINT (178.32541666665657 -18.123750000423684),178.32541666665657,-18.123750000423684,FJ,Fiji,FJI,242.0
170,4.90208,POINT (178.51624999999 -18.122083333757075),178.51624999999,-18.122083333757075,FJ,Fiji,FJI,242.0
171,2.98072,POINT (178.42874999999026 -18.115416667090187),178.42874999999026,-18.115416667090187,FJ,Fiji,FJI,242.0
172,0.726964,POINT (178.41208333332327 -18.113750000423522),178.41208333332327,-18.113750000423522,FJ,Fiji,FJI,242.0
173,0.122804,POINT (178.3783333333232 -18.11291666596867),178.3783333333232,-18.11291666596867,FJ,Fiji,FJI,242.0
174,6.04268,POINT (178.49374999998997 -18.107916667090024),178.49374999998997,-18.107916667090024,FJ,Fiji,FJI,242.0
175,5.55837,POINT (177.30208333332337 -18.064583333755593),177.30208333332337,-18.064583333755593,FJ,Fiji,FJI,242.0
176,0.802803,POINT (177.29624999999032 -18.03791666708821),177.29624999999032,-18.03791666708821,FJ,Fiji,FJI,242.0
177,0.335176,POINT (179.24958333332313 -17.988750000420282),179.24958333332313,-17.988750000420282,FJ,Fiji,FJI,242.0
178,0.189543,POINT (178.62791666665657 -17.98750000166848),178.62791666665657,-17.98750000166848,FJ,Fiji,FJI,242.0
179,0.889329,POINT (177.25874999998996 -17.977083333753228),177.25874999998996,-17.977083333753228,FJ,Fiji,FJI,242.0
180,0.293376,POINT (178.60124999998982 -17.976250000419952),178.60124999998982,-17.976250000419952,FJ,Fiji,FJI,242.0
181,0.271611,POINT (178.5895833333234 -17.936666668330247),178.5895833333234,-17.936666668330247,FJ,Fiji,FJI,242.0
182,1.24909,POINT (178.58624999998983 -17.92375000041858),178.58624999998983,-17.92375000041858,FJ,Fiji,FJI,242.0
183,3.57283,POINT (178.57958333332363 -17.91541666708497),178.57958333332363,-17.91541666708497,FJ,Fiji,FJI,242.0
184,0.555843,POINT (177.27624999999 -17.912916667084858),177.27624999999,-17.912916667084858,FJ,Fiji,FJI,242.0
185,0.698257,POINT (178.58541666665667 -17.897083333751198),178.58541666665667,-17.897083333751198,FJ,Fiji,FJI,242.0
186,0.305346,POINT (177.31708333332313 -17.860416667083484),177.31708333332313,-17.860416667083484,FJ,Fiji,FJI,242.0
187,0.313961,POINT (178.60874999998987 -17.847916667083155),178.60874999998987,-17.847916667083155,FJ,Fiji,FJI,242.0
188,15.3835,POINT (178.58833333332325 -17.823749999543224),178.58833333332325,-17.823749999543224,FJ,Fiji,FJI,242.0
189,1.05077,POINT (177.3629166666567 -17.817083333749054),177.3629166666567,-17.817083333749054,FJ,Fiji,FJI,242.0
190,0.565125,POINT (168.45541666665713 -17.80625000041556),168.45541666665713,-17.80625000041556,VU,Vanuatu,VUT,548.0
191,20.4828,POINT (177.36541666665698 -17.795416667081838),177.36541666665698,-17.795416667081838,FJ,Fiji,FJI,242.0
192,0.146331,POINT (168.38208333332386 -17.79125000041512),168.38208333332386,-17.79125000041512,VU,Vanuatu,VUT,548.0
193,2.69844,POINT (168.31208333332347 -17.767916667081124),168.31208333332347,-17.767916667081124,VU,Vanuatu,VUT,548.0
194,0.872079,POINT (178.55291666665664 -17.762916667080958),178.55291666665664,-17.762916667080958,FJ,Fiji,FJI,242.0
195,4.83358,POINT (177.42958333332308 -17.741250000413856),177.42958333332308,-17.741250000413856,FJ,Fiji,FJI,242.0
196,0.734764,POINT (178.5637499999898 -17.732916667080246),178.5637499999898,-17.732916667080246,FJ,Fiji,FJI,242.0
197,0.101416,POINT (178.82708333332312 -17.71875000041325),178.82708333332312,-17.71875000041325,FJ,Fiji,FJI,242.0
198,2.34691,POINT (178.7520833333233 -17.711250000413088),178.7520833333233,-17.711250000413088,FJ,Fiji,FJI,242.0
199,0.729194,POINT (168.2912499999902 -17.707916667079644),168.2912499999902,-17.707916667079644,VU,Vanuatu,VUT,548.0
200,0.269911,POINT (177.42458333332365 -17.706250000412922),177.42458333332365,-17.706250000412922,FJ,Fiji,FJI,242.0
201,0.28189,POINT (178.57124999999007 -17.706250000412922),178.57124999999007,-17.706250000412922,FJ,Fiji,FJI,242.0
202,0.376214,POINT (168.28958333332366 -17.705000001640542),168.28958333332366,-17.705000001640542,VU,Vanuatu,VUT,548.0
203,0.124677,POINT (178.57458333332352 -17.69875000041276),178.57458333332352,-17.69875000041276,FJ,Fiji,FJI,242.0
204,1.33273,POINT (177.41791666665677 -17.693750000412592),177.41791666665677,-17.693750000412592,FJ,Fiji,FJI,242.0
205,0.137383,POINT (168.2687499999903 -17.69291666707926),168.2687499999903,-17.69291666707926,VU,Vanuatu,VUT,548.0
206,0.101787,POINT (178.74458333332348 -17.692083333745813),178.74458333332348,-17.692083333745813,FJ,Fiji,FJI,242.0
207,0.147044,POINT (168.25124999999025 -17.68375000041226),168.25124999999025,-17.68375000041226,VU,Vanuatu,VUT,548.0
208,0.528785,POINT (177.3891666666567 -17.66208333301421),177.3891666666567,-17.66208333301421,FJ,Fiji,FJI,242.0
209,0.604237,POINT (168.53041666665695 -17.656250000411546),168.53041666665695,-17.656250000411546,VU,Vanuatu,VUT,548.0
210,0.649101,POINT (178.58124999999018 -17.64375000041133),178.58124999999018,-17.64375000041133,FJ,Fiji,FJI,242.0
211,0.14371,POINT (178.75708333332318 -17.640416667077773),178.75708333332318,-17.640416667077773,FJ,Fiji,FJI,242.0
212,1.21111,POINT (177.4262499999902 -17.625416667077445),177.4262499999902,-17.625416667077445,FJ,Fiji,FJI,242.0
213,0.569172,POINT (168.50249999999028 -17.622916666381116),168.50249999999028,-17.622916666381116,VU,Vanuatu,VUT,548.0
214,0.492384,POINT (178.51958333332323 -17.614583333743838),178.51958333332323,-17.614583333743838,FJ,Fiji,FJI,242.0
215,0.128242,POINT (178.50041666665663 -17.602916667076897),178.50041666665663,-17.602916667076897,FJ,Fiji,FJI,242.0
216,12.1311,POINT (177.46041666665656 -17.59625000041001),177.46041666665656,-17.59625000041001,FJ,Fiji,FJI,242.0
217,0.183177,POINT (177.4645833333234 -17.592916667076622),177.4645833333234,-17.592916667076622,FJ,Fiji,FJI,242.0
218,0.172258,POINT (178.49124999999003 -17.584583333743012),178.49124999999003,-17.584583333743012,FJ,Fiji,FJI,242.0
219,1.95228,POINT (177.50041666665652 -17.576250000409516),177.50041666665652,-17.576250000409516,FJ,Fiji,FJI,242.0
220,1.74838,POINT (177.5070833333234 -17.57125000040935),177.5070833333234,-17.57125000040935,FJ,Fiji,FJI,242.0
221,0.220207,POINT (178.43624999998997 -17.56250000162578),178.43624999998997,-17.56250000162578,FJ,Fiji,FJI,242.0
222,0.491237,POINT (168.45958333332374 -17.55291666707558),168.45958333332374,-17.55291666707558,VU,Vanuatu,VUT,548.0
223,0.344382,POINT (178.40291666665644 -17.545416667075244),178.40291666665644,-17.545416667075244,FJ,Fiji,FJI,242.0
224,0.397571,POINT (146.06624999999133 -17.508750000407815),146.06624999999133,-17.508750000407815,AU,Australia,AUS,36.0
225,0.119886,POINT (177.56541666665692 -17.50541666707437),177.56541666665692,-17.50541666707437,FJ,Fiji,FJI,242.0
226,0.119006,POINT (177.56708333332347 -17.50458333374098),177.56708333332347,-17.50458333374098,FJ,Fiji,FJI,242.0
227,0.2038,POINT (177.57291666665674 -17.500416667074262),177.57291666665674,-17.500416667074262,FJ,Fiji,FJI,242.0
228,0.470463,POINT (177.59374999998977 -17.486250000407153),177.59374999998977,-17.486250000407153,FJ,Fiji,FJI,242.0
229,0.213926,POINT (177.6079166666567 -17.47625000040688),177.6079166666567,-17.47625000040688,FJ,Fiji,FJI,242.0
230,2.59418,POINT (178.24874999998997 -17.468750000406658),178.24874999998997,-17.468750000406658,FJ,Fiji,FJI,242.0
231,0.16877,POINT (178.23041666665654 -17.456250000406328),178.23041666665654,-17.456250000406328,FJ,Fiji,FJI,242.0
232,29.1697,POINT (177.65041666665672 -17.455833334947386),177.65041666665672,-17.455833334947386,FJ,Fiji,FJI,242.0
233,0.158465,POINT (177.74958333332324 -17.447083333739556),177.74958333332324,-17.447083333739556,FJ,Fiji,FJI,242.0
234,1.99771,POINT (177.72541666665666 -17.44541666707272),177.72541666665666,-17.44541666707272,FJ,Fiji,FJI,242.0
235,0.231196,POINT (178.2295833333236 -17.440416667072668),178.2295833333236,-17.440416667072668,FJ,Fiji,FJI,242.0
236,0.521739,POINT (177.83208333332334 -17.432083333739058),177.83208333332334,-17.432083333739058,FJ,Fiji,FJI,242.0
237,0.830954,POINT (177.81291666665652 -17.42958333373906),177.81291666665652,-17.42958333373906,FJ,Fiji,FJI,242.0
238,0.954192,POINT (177.94041666665657 -17.42708333373895),177.94041666665657,-17.42708333373895,FJ,Fiji,FJI,242.0
239,0.341148,POINT (177.95458333332328 -17.426250000405673),177.95458333332328,-17.426250000405673,FJ,Fiji,FJI,242.0
240,1.05393,POINT (178.23041666665654 -17.417083333738617),178.23041666665654,-17.417083333738617,FJ,Fiji,FJI,242.0
241,1.82695,POINT (177.96458333332316 -17.41291666707201),177.96458333332316,-17.41291666707201,FJ,Fiji,FJI,242.0
242,0.542311,POINT (177.86708333332342 -17.408750000405178),177.86708333332342,-17.408750000405178,FJ,Fiji,FJI,242.0
243,6.6311,POINT (177.86958333332313 -17.408750000405178),177.86958333332313,-17.408750000405178,FJ,Fiji,FJI,242.0
244,0.334349,POINT (177.99041666665676 -17.4045833337384),177.99041666665676,-17.4045833337384,FJ,Fiji,FJI,242.0
